person_nbr,officer_id,full_name,first_name_npi,last_name_npi,agency_name_score,full_name_score,first_name_oov,oov_middle_initial,last_name_oov,rank,agency_name,oov_agency_name,start_date,end_date
67078,39967,JAMES BAVELY,JAMES,BAVELY,0.95,1.0,JAMES,V.,BAVELY,MASTER TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),1988-06-16,2016-07-01
65104,85049,EARL SINGLETON,EARL,SINGLETON,0.95,1.0,EARL,Thomas,SINGLETON,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),1981-06-01,2015-05-01
65857,40240,GARY WILLIAMS,GARY,WILLIAMS,0.95,1.0,GARY,L.,WILLIAMS,MASTER TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),1984-06-16,2010-05-01
67462,45402,WILLIAM HODGES,WILLIAM,HODGES,0.95,1.0,WILLIAM,Frederick,HODGES,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),2002-04-10,2002-04-10
69061,5347,SEAN SCOTT,SEAN,SCOTT,0.95,1.0,SEAN,Christopher,SCOTT,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),1993-11-01,1996-08-18
70541,5699,NOEL WOODS,NOEL,WOODS,0.95,1.0,NOEL,K.,WOODS,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),2000-05-10,2001-08-04
70750,4063,TIMOTHY BOOTHE,TIMOTHY,BOOTHE,0.95,1.0,TIMOTHY,Alan,BOOTHE,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),2002-04-10,2006-05-01
67648,52571,CARTER ALSBERRY,CARTER,ALSBERRY,0.95,1.0,CARTER,L.,ALSBERRY,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),1996-10-16,2002-12-13
77870,44930,DARRELL HODGES,DARRELL,HODGES,0.95,1.0,DARRELL,L.,HODGES,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),2000-05-10,2000-06-05
68595,4503,TODD GARRETT,TODD,GARRETT,0.95,1.0,TODD,G.,GARRETT,SPECIAL AGENT,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),1995-12-01,2006-06-12
71822,4777,JOSHUA JOSEPH,JOSHUA,JOSEPH,0.95,1.0,JOSHUA,Wayne,JOSEPH,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),2012-10-25,2012-12-08
72397,53711,STEPHANIE SYKES,STEPHANIE,SYKES,0.95,1.0,STEPHANIE,Nahid,SYKES,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),2006-07-10,2010-10-11
79679,4784,JEREMY KAPLAN,JEREMY,KAPLAN,0.95,1.0,JEREMY,S.,KAPLAN,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),2002-02-25,2006-02-24
71984,45393,JUSTIN FITZGERALD,JUSTIN,FITZGERALD,0.95,1.0,JUSTIN,Edward,FITZGERALD,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),2012-02-25,2013-04-10
76926,85037,RONALD DANIEL,RONALD,DANIEL,0.95,1.0,RONALD,Gregory,DANIEL,SERGEANT,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),1986-07-01,2015-01-01
80495,4555,DAVID GRAY,DAVID,GRAY,0.95,1.0,DAVID,Randolph,GRAY,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),1998-10-25,2002-11-23
82111,90308,WADE THOMAS,WADE,THOMAS,0.95,1.0,WADE,L.,THOMAS,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),2006-07-10,2017-09-05
80022,78288,GEORGE JOHNSON,GEORGE,JOHNSON,0.95,1.0,GEORGE,W.,JOHNSON,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),2007-02-25,2017-06-14
83882,4394,ELLIOT ENGLISH,ELLIOT,ENGLISH,0.95,1.0,ELLIOT,Bradford,ENGLISH,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),2015-03-25,2017-09-22
81087,53392,HAROLD MORRIS,HAROLD,MORRIS,0.95,1.0,HAROLD,E.,MORRIS,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),2002-04-10,2004-11-09
90335,23400,COREY MADDOX,COREY,MADDOX,0.95,1.0,COREY,,MADDOX,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),2011-06-25,2017-01-09
76774,5650,CRAIG WHITE,CRAIG,WHITE,0.95,1.0,CRAIG,P.,WHITE,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),1996-09-01,2001-10-31
77719,73743,CHRISTOPHER READ,CHRISTOPHER,READ,0.95,1.0,CHRISTOPHER,Bruce,READ,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),1997-12-10,2004-02-10
89056,46153,JOHN DURBIN,JOHN,DURBIN,0.95,1.0,JOHN,R.,DURBIN,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),2007-02-25,2007-03-07
96095,86532,STEWART GODSEY,STEWART,GODSEY,0.95,1.0,STEWART,L.,GODSEY,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),2000-05-10,2000-07-23
87190,92397,JAMES MILLER,JAMES,MILLER,0.95,1.0,JAMES,,MILLER,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),1999-06-10,2014-12-31
88558,92536,BRYAN HUTCHESON,BRYAN,HUTCHESON,0.95,1.0,BRYAN,F,HUTCHESON,FIRST SERGEANT,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),1994-10-01,2010-02-06
87262,42468,LAWRENCE BROWN,LAWRENCE,BROWN,0.95,1.0,LAWRENCE,W.,BROWN,SERGEANT,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),1985-02-01,2016-10-01
90171,5649,AUSTIN WHITE,AUSTIN,WHITE,0.95,1.0,AUSTIN,C.,WHITE,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),1994-10-01,2002-09-30
88349,51193,DAVID CLAYMAN,DAVID,CLAYMAN,0.95,1.0,DAVID,W.,CLAYMAN,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),2000-05-10,2000-09-21
100544,92217,CHRISTOPHER CLARK,CHRISTOPHER,CLARK,0.95,1.0,CHRISTOPHER,A.,CLARK,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),2006-08-25,2006-09-05
90734,5638,SETH WENGER,SETH,WENGER,0.95,1.0,SETH,Emmanuel,WENGER,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),2015-04-25,2018-01-08
101746,88584,GREGORY BATTLE,GREGORY,BATTLE,0.95,1.0,GREGORY,,BATTLE,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),1999-06-10,2000-01-10
89866,76322,DANIEL WILSON,DANIEL,WILSON,0.95,1.0,DANIEL,Benedict,WILSON,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),1994-10-01,2001-08-09
96422,88472,CECIL BOWEN,CECIL,BOWEN,0.95,1.0,CECIL,E,BOWEN,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),1980-12-01,2010-05-31
100361,90104,RODNEY KING,RODNEY,KING,0.95,1.0,RODNEY,Dwayne,KING,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),1999-06-10,2004-07-02
100016,3916,TROY CLARY,TROY,CLARY,0.95,1.0,TROY,A.,CLARY,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),1995-09-16,2002-01-31
102163,92303,NATHAN MILLER,NATHAN,MILLER,0.95,1.0,NATHAN,,MILLER,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),2012-02-25,2012-05-04
100288,4324,JESSE DENNIS,JESSE,DENNIS,0.95,1.0,JESSE,F.,DENNIS,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),1998-10-25,1999-02-12
102472,4666,EVAN HOLIDAY,EVAN,HOLIDAY,0.95,1.0,EVAN,Lee,HOLIDAY,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),2012-10-25,2016-11-22
109553,84528,ROY O'CONNELL,ROY,O'CONNELL,0.95,1.0,ROY,J.,O'CONNELL,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),1995-12-01,2004-12-09
111251,4066,STANLEY CHAFFIN,STANLEY,CHAFFIN,0.95,1.0,STANLEY,M.,CHAFFIN,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),2003-06-25,2004-04-09
108380,82834,STEVE HAWKINS,STEVE,HAWKINS,0.95,1.0,STEVE,A.,HAWKINS,LIEUTENANT,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),1988-07-01,2016-01-02
109508,50992,JOHN HOOVER,JOHN,HOOVER,0.95,1.0,JOHN,L.,HOOVER,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),1992-11-16,2008-01-01
113101,45417,MATTHEW RATLIFF,MATTHEW,RATLIFF,0.95,1.0,MATTHEW,Scott,RATLIFF,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),2010-10-10,2017-07-14
107580,92174,THOMAS INGRAM,THOMAS,INGRAM,0.95,1.0,THOMAS,,INGRAM,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),1986-07-16,1999-09-07
115206,7031,CHARLES ROSEMOND,CHARLES,ROSEMOND,0.95,1.0,CHARLES,F.,ROSEMOND,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),1977-06-01,2014-06-30
116047,86319,KENNETH LEWIS,KENNETH,LEWIS,0.95,1.0,KENNETH,D.,LEWIS,FIRST SERGEANT,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),1979-01-16,2015-10-01
113743,30244,BRANDON MOORE,BRANDON,MOORE,0.95,1.0,BRANDON,J.,MOORE,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),2016-02-25,2016-02-26
112061,52813,GREGORY COX,GREGORY,COX,0.95,1.0,GREGORY,S.,COX,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),2004-02-10,2014-12-14
121244,5675,JEFFREY WILMOTH,JEFFREY,WILMOTH,0.95,1.0,JEFFREY,Alexander,WILMOTH,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),2012-10-25,2015-05-31
112923,23392,ERIC WHITEHEAD,ERIC,WHITEHEAD,0.95,1.0,ERIC,,WHITEHEAD,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),2012-10-25,2017-04-24
116423,7063,JAMES ASHWORTH,JAMES,ASHWORTH,0.95,1.0,JAMES,G,ASHWORTH,FIRST SERGEANT,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),1975-11-01,2012-07-01
125164,4263,MARK CHAMBERLAIN,MARK,CHAMBERLAIN,0.95,1.0,MARK,Wade,CHAMBERLAIN,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),2019-03-20,2019-03-28
119768,5361,GEORGE SHAHAN,GEORGE,SHAHAN,0.95,1.0,GEORGE,Adam,SHAHAN,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),2013-08-25,2017-07-22
123661,4637,LUCAS HAYNES,LUCAS,HAYNES,0.95,1.0,LUCAS,Foster,HAYNES,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),2013-02-25,2016-12-24
115278,4827,JASON KIRK,JASON,KIRK,0.95,1.0,JASON,Patrick,KIRK,DISPATCH/COMM OFF,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),2018-07-25,2019-03-19
117233,83209,FREDERICK TYLER,FREDERICK,TYLER,0.95,1.0,FREDERICK,Leslie,TYLER,SERGEANT,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),1984-07-01,2018-12-31
119847,4500,RICHARD GARLETTS,RICHARD,GARLETTS,0.95,1.0,RICHARD,C.,GARLETTS,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),1995-12-01,1999-02-24
119994,88477,ARRON CAMPBELL,ARRON,CAMPBELL,0.95,1.0,ARRON,A,CAMPBELL,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),2015-03-25,2020-07-31
126467,5539,JOSEPH TROMBLEY,JOSEPH,TROMBLEY,0.95,1.0,JOSEPH,Jon,TROMBLEY,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),2020-03-25,2020-03-25
140473,4934,GREGORY MACDOUGALL,GREGORY,MACDOUGALL,0.95,1.0,GREGORY,Michael,MACDOUGALL,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),2012-10-25,2017-05-19
123006,3969,KENNETH BROWN,KENNETH,BROWN,0.95,1.0,KENNETH,J.,BROWN,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),2004-06-25,2015-08-25
122998,5366,JAMES SHEHAN,JAMES,SHEHAN,0.95,1.0,JAMES,A.,SHEHAN,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),1998-10-25,2002-06-13
140948,4504,FARRIS GARTRELL,FARRIS,GARTRELL,0.95,1.0,FARRIS,R.,GARTRELL,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),2018-07-25,2020-02-14
150967,31611,JENSEN BAYSAH,JENSEN,BAYSAH,0.95,1.0,JENSEN,A.,BAYSAH,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),2017-10-24,2019-01-26
141595,5129,FREDERICK OCHS,FREDERICK,OCHS,0.95,1.0,FREDERICK,Tim,OCHS,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),2011-07-10,2015-11-24
137707,4047,CHRISTOPHER COOPER,CHRISTOPHER,COOPER,0.95,1.0,CHRISTOPHER,Victor,COOPER,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),2006-07-10,2012-11-05
139466,52918,DARRELL ESTESS,DARRELL,ESTESS,0.95,1.0,DARRELL,D.,ESTESS,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),1995-12-01,2003-03-18
135474,5026,JOSEPH MICHAELS,JOSEPH,MICHAELS,0.95,1.0,JOSEPH,G.,MICHAELS,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),1999-06-10,2003-01-16
149091,52654,ROBERT BLAKLEY,ROBERT,BLAKLEY,0.95,1.0,ROBERT,A.,BLAKLEY,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),1998-10-25,2002-06-15
142821,88605,JAMES DARRINGTON,JAMES,DARRINGTON,0.95,1.0,JAMES,,DARRINGTON,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),2010-10-10,2012-01-03
151525,5724,GEORGE ZAKI,GEORGE,ZAKI,0.95,1.0,GEORGE,Fouad,ZAKI,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),2015-04-25,2015-06-09
140920,4561,THOMAS GREEN,THOMAS,GREEN,0.95,1.0,THOMAS,D.,GREEN,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),1996-09-01,2004-06-24
140403,4001,BRANDON BARNETT,BRANDON,BARNETT,0.95,1.0,BRANDON,Von,BARNETT,TROOPER,VIRGINIA STATE POLICE,VIRGINIA STATE POLICE (VSP),2012-03-10,2012-05-21
37236,23390,MICHAEL LEWIS,MICHAEL,LEWIS,0.95,1.0,MICHAEL,,LEWIS,SERGEANT,VIRGINIA STATE UNIVERSITY POLICE DEPT,VIRGINIA STATE UNIVERSITY POLICE,2010-01-11,2014-05-09
40017,38659,CLIFFORD TAYLOR,CLIFFORD,TAYLOR,0.95,1.0,CLIFFORD,,TAYLOR,PATROLMAN/OFFICER,VIRGINIA STATE UNIVERSITY POLICE DEPT,VIRGINIA STATE UNIVERSITY POLICE,2012-04-25,2014-04-29
49491,92089,FRANKLIN BROWN,FRANKLIN,BROWN,0.95,1.0,FRANKLIN,T.,BROWN,PATROLMAN/OFFICER,VIRGINIA STATE UNIVERSITY POLICE DEPT,VIRGINIA STATE UNIVERSITY POLICE,2011-01-10,2019-06-14
65887,38680,SHWAN AGHA,SHWAN,AGHA,0.95,1.0,SHWAN,,AGHA,PATROLMAN/OFFICER,VIRGINIA STATE UNIVERSITY POLICE DEPT,VIRGINIA STATE UNIVERSITY POLICE,2016-04-25,2018-10-12
72417,83051,JOEL SEAMSTER,JOEL,SEAMSTER,0.95,1.0,JOEL,,SEAMSTER,PATROLMAN/OFFICER,VIRGINIA STATE UNIVERSITY POLICE DEPT,VIRGINIA STATE UNIVERSITY POLICE,2018-01-25,2019-05-16
56050,90501,JULIE SANDERSON,JULIE,SANDERSON,0.95,1.0,JULIE,J.,SANDERSON,SERGEANT,VIRGINIA STATE UNIVERSITY POLICE DEPT,VIRGINIA STATE UNIVERSITY POLICE,2001-07-25,2016-12-01
97164,42624,ROBERT LENHART,ROBERT,LENHART,0.95,1.0,ROBERT,,LENHART,PATROLMAN/OFFICER,VIRGINIA STATE UNIVERSITY POLICE DEPT,VIRGINIA STATE UNIVERSITY POLICE,2010-01-11,2019-07-04
91199,92124,JAMES PARKER,JAMES,PARKER,0.95,1.0,JAMES,L.,PARKER,PATROLMAN/OFFICER,VIRGINIA STATE UNIVERSITY POLICE DEPT,VIRGINIA STATE UNIVERSITY POLICE,2000-05-25,2004-03-31
112387,92104,SEAN GOODWYN,SEAN,GOODWYN,0.95,1.0,SEAN,D.,GOODWYN,PATROLMAN/OFFICER,VIRGINIA STATE UNIVERSITY POLICE DEPT,VIRGINIA STATE UNIVERSITY POLICE,2010-06-25,2011-12-27
114429,88634,MELVIN JONES,MELVIN,JONES,0.95,1.0,MELVIN,,JONES,CHIEF,VIRGINIA STATE UNIVERSITY POLICE DEPT,VIRGINIA STATE UNIVERSITY POLICE,2001-03-21,2003-08-25
89283,90489,ROBERT COTTRELL,ROBERT,COTTRELL,0.95,1.0,ROBERT,,COTTRELL,PART-TIME OFFICER,VIRGINIA STATE UNIVERSITY POLICE DEPT,VIRGINIA STATE UNIVERSITY POLICE,2019-11-11,2020-03-27
132859,42290,MICHAEL JACKSON,MICHAEL,JACKSON,0.95,1.0,MICHAEL,,JACKSON,PATROLMAN/OFFICER,VIRGINIA STATE UNIVERSITY POLICE DEPT,VIRGINIA STATE UNIVERSITY POLICE,2006-05-25,2008-10-09
146173,85720,CRAIG BRANCH,CRAIG,BRANCH,0.95,1.0,CRAIG,L.,BRANCH,PATROLMAN/OFFICER,VIRGINIA STATE UNIVERSITY POLICE DEPT,VIRGINIA STATE UNIVERSITY POLICE,1997-07-10,2002-05-15
117499,45400,MARSHALL HAMILTON,MARSHALL,HAMILTON,0.9230769348144531,1.0,MARSHALL,Merle,HAMILTON,PATROLMAN/OFFICER,VIRGINIA WESTERN COMMUNITY COLLEGE PD,VIRGINIA WESTERN COMMUNITY COLLEGE POLICE,2018-09-25,2018-10-08
32638,54124,TYLER HINCHEY,TYLER,HINCHEY,0.9705882263183594,1.0,TYLER,A.,HINCHEY,DEPUTY SHERIFF,WASHINGTON COUNTY SHERIFF`S OFFICE,WASHINGTON COUNTY SHERIFF'S OFFICE,2012-01-23,2018-12-11
40925,48623,LARRY MULLINS,LARRY,MULLINS,0.9705882263183594,1.0,LARRY,G,MULLINS,DEPUTY SHERIFF,WASHINGTON COUNTY SHERIFF`S OFFICE,WASHINGTON COUNTY SHERIFF'S OFFICE,1995-07-01,1995-12-20
40115,51257,BRANDON WIDENER,BRANDON,WIDENER,0.9705882263183594,1.0,BRANDON,L.,WIDENER,DEPUTY SHERIFF,WASHINGTON COUNTY SHERIFF`S OFFICE,WASHINGTON COUNTY SHERIFF'S OFFICE,2017-03-16,2019-08-31
38490,51251,KAREN TOLBERT,KAREN,TOLBERT,0.9705882263183594,1.0,KAREN,L.,TOLBERT,DEPUTY SHERIFF,WASHINGTON COUNTY SHERIFF`S OFFICE,WASHINGTON COUNTY SHERIFF'S OFFICE,2002-07-05,2005-04-11
51782,41687,KATHLEEN MILLIGAN,KATHLEEN,MILLIGAN,0.9705882263183594,1.0,KATHLEEN,K.,MILLIGAN,DEPUTY SHERIFF,WASHINGTON COUNTY SHERIFF`S OFFICE,WASHINGTON COUNTY SHERIFF'S OFFICE,1999-06-01,2003-06-01
49914,41392,RICKY STUMBO,RICKY,STUMBO,0.9705882263183594,1.0,RICKY,L.,STUMBO,DEPUTY SHERIFF,WASHINGTON COUNTY SHERIFF`S OFFICE,WASHINGTON COUNTY SHERIFF'S OFFICE,2018-08-01,2019-12-31
53356,51225,DAVID MCILVAINE,DAVID,MCILVAINE,0.9705882263183594,1.0,DAVID,,MCILVAINE,DEPUTY SHERIFF,WASHINGTON COUNTY SHERIFF`S OFFICE,WASHINGTON COUNTY SHERIFF'S OFFICE,1986-09-08,1997-03-21
53308,41385,DAVID JOHNSON,DAVID,JOHNSON,0.9705882263183594,1.0,DAVID,C,JOHNSON,DEPUTY SHERIFF,WASHINGTON COUNTY SHERIFF`S OFFICE,WASHINGTON COUNTY SHERIFF'S OFFICE,2014-07-16,2019-09-30
61700,51241,JASON SHEPHERD,JASON,SHEPHERD,0.9705882263183594,1.0,JASON,A.,SHEPHERD,DEPUTY SHERIFF,WASHINGTON COUNTY SHERIFF`S OFFICE,WASHINGTON COUNTY SHERIFF'S OFFICE,2002-01-22,2005-04-11
61502,41703,BRANDON MCPHERSON,BRANDON,MCPHERSON,0.9705882263183594,1.0,BRANDON,H.,MCPHERSON,DEPUTY SHERIFF,WASHINGTON COUNTY SHERIFF`S OFFICE,WASHINGTON COUNTY SHERIFF'S OFFICE,2002-06-02,2019-09-09
61068,51194,DAVID CLEAR,DAVID,CLEAR,0.9705882263183594,1.0,DAVID,S.,CLEAR,DEPUTY SHERIFF,WASHINGTON COUNTY SHERIFF`S OFFICE,WASHINGTON COUNTY SHERIFF'S OFFICE,1995-03-15,2006-04-06
81235,51184,ROBERT BOOTHE,ROBERT,BOOTHE,0.9705882263183594,1.0,ROBERT,A.,BOOTHE,DEPUTY SHERIFF,WASHINGTON COUNTY SHERIFF`S OFFICE,WASHINGTON COUNTY SHERIFF'S OFFICE,2016-01-01,2017-05-15
106748,51192,THOMAS CHAPMAN,THOMAS,CHAPMAN,0.9705882263183594,1.0,THOMAS,E.,CHAPMAN,DEPUTY SHERIFF,WASHINGTON COUNTY SHERIFF`S OFFICE,WASHINGTON COUNTY SHERIFF'S OFFICE,2001-03-13,2003-04-24
107991,51176,RANDALL ANDIS,RANDALL,ANDIS,0.9705882263183594,1.0,RANDALL,B.,ANDIS,DEPUTY SHERIFF,WASHINGTON COUNTY SHERIFF`S OFFICE,WASHINGTON COUNTY SHERIFF'S OFFICE,1989-11-07,2012-06-19
117599,23386,MICHAEL HALL,MICHAEL,HALL,0.9705882263183594,1.0,MICHAEL,,HALL,DEPUTY SHERIFF,WASHINGTON COUNTY SHERIFF`S OFFICE,WASHINGTON COUNTY SHERIFF'S OFFICE,1996-01-01,2001-01-07
137418,41373,BENJAMIN CAMPBELL,BENJAMIN,CAMPBELL,0.9705882263183594,1.0,BENJAMIN,L.,CAMPBELL,DEPUTY SHERIFF,WASHINGTON COUNTY SHERIFF`S OFFICE,WASHINGTON COUNTY SHERIFF'S OFFICE,2010-07-19,2019-12-31
136982,92301,BILLY MALONE,BILLY,MALONE,0.9705882263183594,1.0,BILLY,,MALONE,DEPUTY SHERIFF,WASHINGTON COUNTY SHERIFF`S OFFICE,WASHINGTON COUNTY SHERIFF'S OFFICE,2003-12-02,2015-12-31
12213,78471,STEVEN PEOPLES,STEVEN,PEOPLES,0.9117646789550782,1.0,STEVEN,Maurice,PEOPLES,PATROLMAN/OFFICER,WASHINGTON METRO AREA TRANSIT PD,WASHINGTON METRO AREA TRANSIT POLICE,2008-07-07,2019-03-31
14906,41227,TIMOTHY CLIFFORD,TIMOTHY,CLIFFORD,0.9117646789550782,1.0,TIMOTHY,L.,CLIFFORD,PATROLMAN/OFFICER,WASHINGTON METRO AREA TRANSIT PD,WASHINGTON METRO AREA TRANSIT POLICE,1999-07-19,2001-07-17
100304,84600,DAVEY TUCKER,DAVEY,TUCKER,0.9117646789550782,1.0,DAVEY,L.,TUCKER,PATROLMAN/OFFICER,WASHINGTON METRO AREA TRANSIT PD,WASHINGTON METRO AREA TRANSIT POLICE,2014-01-21,2018-11-29
100730,89023,DANIEL PURCELL,DANIEL,PURCELL,0.9117646789550782,1.0,DANIEL,F.,PURCELL,PATROLMAN/OFFICER,WASHINGTON METRO AREA TRANSIT PD,WASHINGTON METRO AREA TRANSIT POLICE,2006-09-18,2008-05-16
39073,54189,JULIOUS BYRD,JULIOUS,BYRD,0.9117646789550782,1.0,JULIOUS,A.,BYRD,CAPTAIN,WASHINGTON METRO AREA TRANSIT PD,WASHINGTON METRO AREA TRANSIT POLICE,1990-12-24,2016-02-01
122279,38916,JULIAN HINTON,JULIAN,HINTON,0.9117646789550782,1.0,JULIAN,L.,HINTON,PATROLMAN/OFFICER,WASHINGTON METRO AREA TRANSIT PD,WASHINGTON METRO AREA TRANSIT POLICE,2001-09-24,2002-09-18
34097,81660,CHRISTOPHER JONES,CHRISTOPHER,JONES,0.9722222137451172,1.0,CHRISTOPHER,W.,JONES,DEPUTY SHERIFF,WESTMORELAND COUNTY SHERIFF`S OFFICE,WESTMORELAND COUNTY SHERIFF'S OFFICE,2015-01-01,2015-11-16
24949,89889,BLAINE ENGLISH,BLAINE,ENGLISH,0.9722222137451172,1.0,BLAINE,F.,ENGLISH,DEPUTY SHERIFF,WESTMORELAND COUNTY SHERIFF`S OFFICE,WESTMORELAND COUNTY SHERIFF'S OFFICE,1981-08-01,2008-01-01
55630,85179,BRUCE COOR,BRUCE,COOR,0.9722222137451172,1.0,BRUCE,D.,COOR,DEPUTY SHERIFF,WESTMORELAND COUNTY SHERIFF`S OFFICE,WESTMORELAND COUNTY SHERIFF'S OFFICE,2011-01-20,2013-01-17
54610,90204,FRANKLIN FLEMING,FRANKLIN,FLEMING,0.9722222137451172,1.0,FRANKLIN,M.,FLEMING,DEPUTY SHERIFF,WESTMORELAND COUNTY SHERIFF`S OFFICE,WESTMORELAND COUNTY SHERIFF'S OFFICE,2016-04-11,2016-12-02
25592,86280,KIM SIMON,KIM,SIMON,0.9722222137451172,1.0,KIM,B.,SIMON,DEPUTY SHERIFF,WESTMORELAND COUNTY SHERIFF`S OFFICE,WESTMORELAND COUNTY SHERIFF'S OFFICE,2013-03-01,2018-07-08
40233,6753,MICHAEL JONES,MICHAEL,JONES,0.9722222137451172,1.0,MICHAEL,,JONES,SERGEANT,WESTMORELAND COUNTY SHERIFF`S OFFICE,WESTMORELAND COUNTY SHERIFF'S OFFICE,2003-07-14,2009-11-02
